,location,dt,tweets,sentiment,distance
665,guimaras,2013-11-01,-0.07072982538743164,-0.6986483690059976,0.0
666,guimaras,2013-11-02,0.30866016110586486,0.6943364038441507,0.0
667,guimaras,2013-11-03,0.02411767123589249,-0.9742172568965066,0.0
668,guimaras,2013-11-04,-0.16557732201075576,0.9660799784873098,0.0
669,guimaras,2013-11-06,-0.21300107032241783,-1.0394980338093678,0.0
670,guimaras,2013-11-07,0.5457789026641752,-1.3242427707528681,0.0
671,guimaras,2013-11-08,0.30866016110586486,-1.5330320297975586,0.0
672,guimaras,2013-11-09,0.02411767123589249,-1.3449281767732346,0.0
673,guimaras,2013-11-10,-0.16557732201075576,-0.6407078338973812,0.0
674,guimaras,2013-11-11,-0.07072982538743164,-1.6066952152324472,0.0
675,guimaras,2013-11-12,-0.21300107032241783,-0.4773484414335642,0.0
676,guimaras,2013-11-13,-0.21300107032241783,-0.5724713908399126,0.0
677,guimaras,2013-11-14,0.07154141954755455,-0.3392180186704717,0.0
678,guimaras,2013-11-15,-0.307848566945742,-0.20161575796499162,0.0
679,guimaras,2013-11-16,-0.21300107032241783,1.0319738512455947,0.0
680,guimaras,2013-11-17,-0.307848566945742,1.0352847112326053,0.0
681,guimaras,2013-11-18,-0.2604248186340799,0.5827938864415488,0.0
682,guimaras,2013-11-19,-0.307848566945742,0.011178763396692548,0.0
683,guimaras,2013-11-20,-0.21300107032241783,-0.4672106110001556,0.0
684,guimaras,2013-11-21,-0.1181535736990937,-0.25213496837843313,0.0
685,guimaras,2013-11-22,-0.07072982538743164,-1.8590155583425434,0.0
686,guimaras,2013-11-23,-0.1181535736990937,0.3385549729309699,0.0
687,guimaras,2013-11-24,-0.21300107032241783,-0.9120339670094016,0.0
688,guimaras,2013-11-25,-0.2604248186340799,-0.38495153281501515,0.0
689,guimaras,2013-11-26,-0.307848566945742,-0.8197804815163822,0.0
690,guimaras,2013-11-27,-0.16557732201075576,-0.13716408317712106,0.0
691,guimaras,2013-11-28,-0.16557732201075576,0.5612416027474599,0.0
692,guimaras,2013-11-29,0.07154141954755455,0.5968400903862632,0.0
693,guimaras,2013-11-30,0.21381266448254074,1.0380790071745718,0.0
